Date;Region;Symbol;SessionUTC;AnalysisUTC;Version;Up;Down;ReferenciaBias;TCIM_Vies;TCIM_Score;TCIM_Motivos;TCIM_Alertas;Erro
06/06/2025;Europe;EURUSD;2025-06-06T07:00:00+00:00;2025-06-06T06:30:00+00:00;1.2.2;0.1307;0.1278;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=15.3 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
05/06/2025;America;XAUUSD;2025-06-05T13:30:00+00:00;2025-06-05T13:15:00+00:00;1.2.3;0.1006;0.133;VENDA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=37.8 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Sinal vetado por mitigação (preço afastado + score alto).;
05/06/2025;Asia;USDJPY;2025-06-05T00:00:00+00:00;2025-06-04T23:30:00+00:00;1.2.1;0.1218;0.0825;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=30.1 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
05/06/2025;Europe;EURUSD;2025-06-05T07:00:00+00:00;2025-06-05T06:30:00+00:00;1.2.2;0.1095;0.1139;VENDA;FORA;-1.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=14.0 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
04/06/2025;America;XAUUSD;2025-06-04T13:30:00+00:00;2025-06-04T13:15:00+00:00;1.2.3;0.103;-0.142;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=23.0 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/06/2025;Asia;USDJPY;2025-06-04T00:00:00+00:00;2025-06-03T23:30:00+00:00;1.2.1;0.105;-0.1758;COMPRA;COMPRA;4.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=36.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
04/06/2025;Europe;EURUSD;2025-06-04T07:00:00+00:00;2025-06-04T06:30:00+00:00;1.2.2;0.1263;0.0905;COMPRA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=20.4 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
03/06/2025;America;XAUUSD;2025-06-03T13:30:00+00:00;2025-06-03T13:15:00+00:00;1.2.3;0.1056;0.0874;COMPRA;FORA;0.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=27.8 entre 22-30 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
03/06/2025;Asia;USDJPY;2025-06-03T00:00:00+00:00;2025-06-02T23:30:00+00:00;1.2.1;-0.0236;0.0816;VENDA;VENDA;-3.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=26.2 acima de 20 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Baixa volatilidade: range < 0.8x ATR.;
03/06/2025;Europe;EURUSD;2025-06-03T07:00:00+00:00;2025-06-03T06:30:00+00:00;1.2.2;0.0901;0.0955;VENDA;FORA;1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=24.7 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
02/06/2025;America;XAUUSD;2025-06-02T13:30:00+00:00;2025-06-02T13:15:00+00:00;1.2.3;0.1248;-0.115;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=44.3 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
02/06/2025;Asia;USDJPY;2025-06-02T00:00:00+00:00;2025-06-01T23:30:00+00:00;1.2.1;0.1111;0.1062;COMPRA;FORA;-1.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=10.3 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
02/06/2025;Europe;EURUSD;2025-06-02T07:00:00+00:00;2025-06-02T06:30:00+00:00;1.2.2;0.0948;-0.3232;COMPRA;COMPRA;2.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=15.0 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
30/05/2025;America;XAUUSD;2025-05-30T13:30:00+00:00;2025-05-30T13:15:00+00:00;1.2.3;0.1053;0.0862;COMPRA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=26.5 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
30/05/2025;Asia;USDJPY;2025-05-30T00:00:00+00:00;2025-05-29T23:30:00+00:00;1.2.1;0.0953;0.0985;VENDA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=32.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
30/05/2025;Europe;EURUSD;2025-05-30T07:00:00+00:00;2025-05-30T06:30:00+00:00;1.2.2;0.148;0.1368;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=21.9 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
29/05/2025;America;XAUUSD;2025-05-29T13:30:00+00:00;2025-05-29T13:15:00+00:00;1.2.3;0.1032;0.0802;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=31.6 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Sinal vetado por mitigação (preço afastado + score alto).;
29/05/2025;Asia;USDJPY;2025-05-29T00:00:00+00:00;2025-05-28T23:30:00+00:00;1.2.1;0.1021;0.0833;COMPRA;FORA;0.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=13.7 abaixo de 15 (0).) | Mitigação: Atenção: mercado travado (Candle atual < 0.8x ATR (-1).)";Baixa volatilidade: range < 0.8x ATR.;
29/05/2025;Europe;EURUSD;2025-05-29T07:00:00+00:00;2025-05-29T06:30:00+00:00;1.2.2;0.0927;0.0903;COMPRA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=32.3 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
28/05/2025;America;XAUUSD;2025-05-28T13:30:00+00:00;2025-05-28T13:15:00+00:00;1.2.3;0.1008;0.0923;COMPRA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=20.0 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
28/05/2025;Asia;USDJPY;2025-05-28T00:00:00+00:00;2025-05-27T23:30:00+00:00;1.2.1;0.1037;0.0847;COMPRA;COMPRA;2.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=17.0 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
28/05/2025;Europe;EURUSD;2025-05-28T07:00:00+00:00;2025-05-28T06:30:00+00:00;1.2.2;0.0938;0.0883;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=33.8 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Baixa volatilidade: range < 0.7x ATR.;
27/05/2025;America;XAUUSD;2025-05-27T13:30:00+00:00;2025-05-27T13:15:00+00:00;1.2.3;0.1052;0.0827;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=60.1 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
27/05/2025;Asia;USDJPY;2025-05-27T00:00:00+00:00;2025-05-26T23:30:00+00:00;1.2.1;-0.2501;0.1028;VENDA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=11.8 abaixo de 15 (0).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
27/05/2025;Europe;EURUSD;2025-05-27T07:00:00+00:00;2025-05-27T06:30:00+00:00;1.2.2;0.0943;0.1132;VENDA;FORA;-1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Moderado (ADX=18.7 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
26/05/2025;America;XAUUSD;2025-05-26T13:30:00+00:00;2025-05-26T13:15:00+00:00;1.2.3;0.0641;-0.0682;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=29.9 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
26/05/2025;Asia;USDJPY;2025-05-26T00:00:00+00:00;2025-05-25T23:30:00+00:00;1.2.1;-0.1747;0.1383;VENDA;FORA;-1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=24.9 acima de 20 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).; Pavio exagerado no candle atual (-1).)";Volatilidade excessiva detectada (candle > 2.0x ATR). | Mitigacao: pavio exagerado no candle atual.;
26/05/2025;Europe;EURUSD;2025-05-26T07:00:00+00:00;2025-05-26T06:30:00+00:00;1.2.2;0.0945;0.1035;VENDA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=44.2 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
23/05/2025;America;XAUUSD;2025-05-23T13:30:00+00:00;2025-05-23T13:15:00+00:00;1.2.3;0.1012;0.0827;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Moderado (ADX=27.4 entre 22-30 (+1).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.2x ATR (-2).)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Volatilidade excessiva detectada (candle > 2.2x ATR).;
23/05/2025;Asia;USDJPY;2025-05-23T00:00:00+00:00;2025-05-22T23:30:00+00:00;1.2.1;-0.1431;0.0825;VENDA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=23.7 acima de 20 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).)";Volatilidade excessiva detectada (candle > 2.0x ATR).;
23/05/2025;Europe;EURUSD;2025-05-23T07:00:00+00:00;2025-05-23T06:30:00+00:00;1.2.2;0.092;0.1163;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=37.5 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Baixa volatilidade: range < 0.7x ATR.;
22/05/2025;America;XAUUSD;2025-05-22T13:30:00+00:00;2025-05-22T13:15:00+00:00;1.2.3;0.0757;0.099;VENDA;COMPRA;2.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=50.2 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
22/05/2025;Asia;USDJPY;2025-05-22T00:00:00+00:00;2025-05-21T23:30:00+00:00;1.2.1;0.1097;0.0829;COMPRA;VENDA;-2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=14.4 abaixo de 15 (0).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).)";Contexto: preço afastado demais da média (risco de correção). | Volatilidade excessiva detectada (candle > 2.0x ATR).;
22/05/2025;Europe;EURUSD;2025-05-22T07:00:00+00:00;2025-05-22T06:30:00+00:00;1.2.2;0.093;0.1044;VENDA;FORA;-1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=13.5 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
21/05/2025;America;XAUUSD;2025-05-21T13:30:00+00:00;2025-05-21T13:15:00+00:00;1.2.3;0.1019;-0.293;COMPRA;COMPRA;4.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=22.7 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
